simAU
Inner Planet Mass	Outer Planet Mass	Percent Difference	Distance
3.420000000000002e-06	3.870000000000004e-06	13.157894736842145	0.25198420997897464* (1:4)	
3.3300000000000016e-06	3.7800000000000036e-06	13.513513513513569	0.2535353535353535	
3.2700000000000013e-06	3.690000000000003e-06	12.844036697247759	0.25757575757575757	
3.240000000000001e-06	3.930000000000003e-06	21.296296296296347	0.26161616161616164	
3.2700000000000013e-06	3.600000000000003e-06	10.091743119266097	0.2656565656565657	
3.210000000000001e-06	4.170000000000001e-06	29.90654205607475	0.26579576997849247* (3:13)	
3.3000000000000014e-06	3.8100000000000038e-06	15.454545454545517	0.2696969696969697	
3.3000000000000014e-06	3.7800000000000036e-06	14.545454545454605	0.27256808892482093* (2:9)	
3.3000000000000014e-06	3.840000000000004e-06	16.36363636363643	0.2737373737373737	
3.180000000000001e-06	3.840000000000004e-06	20.754716981132166	0.2777777777777778	
3.240000000000001e-06	3.960000000000003e-06	22.222222222222264	0.28181818181818186	
3.210000000000001e-06	3.7200000000000033e-06	15.887850467289788	0.28585858585858587	
3.2700000000000013e-06	3.7800000000000036e-06	15.596330275229423	0.2898989898989899	
3.3000000000000014e-06	3.870000000000004e-06	17.27272727272733	0.2924017738212866* (1:5)	
3.3000000000000014e-06	3.840000000000004e-06	16.36363636363643	0.29393939393939394	
3.240000000000001e-06	3.840000000000004e-06	18.518518518518594	0.297979797979798	
3.390000000000002e-06	3.7200000000000033e-06	9.734513274336322	0.302020202020202	
3.2700000000000013e-06	3.930000000000003e-06	20.183486238532154	0.30606060606060603	
3.3600000000000017e-06	4.170000000000001e-06	24.107142857142815	0.3101010101010101	
3.3300000000000016e-06	3.630000000000003e-06	9.009009009009047	0.3115839842184876* (2:11)	
3.3000000000000014e-06	3.7800000000000036e-06	14.545454545454605	0.31414141414141417	
3.3300000000000016e-06	4.140000000000001e-06	24.324324324324294	0.3181818181818182	
3.3000000000000014e-06	3.7800000000000036e-06	14.545454545454605	0.3222222222222222	
3.2700000000000013e-06	3.840000000000004e-06	17.431192660550533	0.32626262626262625	
3.3300000000000016e-06	4.23e-06	27.027027027026975	0.33019272488946266* (1:6)	
3.3000000000000014e-06	3.660000000000003e-06	10.909090909090954	0.3303030303030303	
3.3600000000000017e-06	4.080000000000002e-06	21.428571428571413	0.3343434343434344	
3.2700000000000013e-06	4.319999999999999e-06	32.11009174311919	0.3383838383838384	
3.3300000000000016e-06	3.900000000000003e-06	17.11711711711716	0.3424242424242424	
3.3300000000000016e-06	3.5700000000000027e-06	7.207207207207237	0.3464646464646465	
3.3000000000000014e-06	3.8100000000000038e-06	15.454545454545517	0.35050505050505054	
3.3000000000000014e-06	3.7800000000000036e-06	14.545454545454605	0.3545454545454545	
