simAU
Inner planet mass	Outer planet mass	Percent Difference	Distance
3.690000000000003e-06	3.600000000000003e-06	2.4390243902439117	0.1160397208403195	
3.5400000000000025e-06	3.5700000000000027e-06	0.8474576271186474	0.10727659828951441	
3.8100000000000038e-06	3.5700000000000027e-06	6.299212598425219	0.11431418309001973	
3.7200000000000033e-06	3.5400000000000025e-06	4.838709677419373	0.10816871777305564	
3.5400000000000025e-06	3.420000000000002e-06	3.3898305084745894	0.12365218608121753	
3.450000000000002e-06	3.5100000000000024e-06	1.7391304347826158	0.12114137285547598	
3.420000000000002e-06	3.3300000000000016e-06	2.6315789473684315	0.1202020202020202	
3.690000000000003e-06	3.7200000000000033e-06	0.8130081300813039	0.10931035330127936	
3.5100000000000024e-06	3.420000000000002e-06	2.564102564102574	0.11911384251964328	
3.5400000000000025e-06	3.7800000000000036e-06	6.779661016949179	0.11616161616161616	
3.5100000000000024e-06	3.390000000000002e-06	3.4188034188034324	0.1182396075591909	
3.3300000000000016e-06	3.450000000000002e-06	3.6036036036036183	0.12514649491351945	
3.420000000000002e-06	3.5700000000000027e-06	4.385964912280719	0.10404040404040404	
3.2700000000000013e-06	3.450000000000002e-06	5.504587155963325	0.12424242424242425	
3.4800000000000023e-06	3.7200000000000033e-06	6.896551724137957	0.11292432346572341	
3.3300000000000016e-06	3.390000000000002e-06	1.8018018018018092	0.12684342882037156	
3.7500000000000035e-06	3.5400000000000025e-06	5.60000000000002	0.11082332935251626	
3.660000000000003e-06	3.600000000000003e-06	1.639344262295088	0.10656022367666107	
3.180000000000001e-06	3.2700000000000013e-06	2.8301886792452953	0.1	
3.3600000000000017e-06	3.5100000000000024e-06	4.464285714285732	0.12778127834700254	
3.7500000000000035e-06	3.660000000000003e-06	2.400000000000009	0.10808080808080808	
3.4800000000000023e-06	3.630000000000003e-06	4.310344827586224	0.11212121212121212	
3.3000000000000014e-06	3.390000000000002e-06	2.7272727272727386	0.12828282828282828	
3.420000000000002e-06	3.5700000000000027e-06	4.385964912280719	0.18908143891965618	
3.3000000000000014e-06	3.5700000000000027e-06	8.181818181818215	0.17170713638299978	
3.2700000000000013e-06	3.5100000000000024e-06	7.339449541284434	0.13232323232323234	
3.3600000000000017e-06	3.5100000000000024e-06	4.464285714285732	0.14244021294130646	
3.2700000000000013e-06	4.319999999999999e-06	32.11009174311919	0.3383838383838384	
3.240000000000001e-06	3.600000000000003e-06	11.111111111111157	0.19292929292929295	
3.390000000000002e-06	3.5400000000000025e-06	4.424778761061965	0.13516464147013427	
3.3300000000000016e-06	3.4800000000000023e-06	4.504504504504523	0.17676767676767677	
3.3300000000000016e-06	3.450000000000002e-06	3.6036036036036183	0.15874010519681994	
3.3300000000000016e-06	3.390000000000002e-06	1.8018018018018092	0.1467523221730945	
3.240000000000001e-06	3.420000000000002e-06	5.5555555555555785	0.14521964333909262	
3.450000000000002e-06	3.420000000000002e-06	0.8695652173913079	0.13103706971044482	
3.210000000000001e-06	4.170000000000001e-06	29.90654205607475	0.26579576997849247	
3.3600000000000017e-06	3.4800000000000023e-06	3.571428571428586	0.1479727244598282	
3.3300000000000016e-06	3.660000000000003e-06	9.90990990990995	0.18484848484848487	
3.3000000000000014e-06	3.420000000000002e-06	3.6363636363636513	0.14057211088362487	
3.2700000000000013e-06	3.5400000000000025e-06	8.256880733944987	0.15205504988933502	
3.3000000000000014e-06	3.5400000000000025e-06	7.272727272727303	0.14040404040404042	
3.240000000000001e-06	4.26e-06	31.48148148148143	0.407070707070707	
3.3000000000000014e-06	3.5100000000000024e-06	6.363636363636389	0.15252525252525254	
3.2700000000000013e-06	3.840000000000004e-06	17.431192660550533	0.23737373737373738	
