ttor
Inner planet mass	Outer planet mass	Percent Difference	Seed
0.0010900000000000003	0.0011100000000000003	1.8348623853211052	0	
0.0010800000000000002	0.0010600000000000002	1.8518518518518563	1	
0.0011000000000000003	0.0011100000000000003	0.9090909090909113	2	
0.0010700000000000002	0.0010700000000000002	0.0	5	
0.0010700000000000002	0.0010700000000000002	0.0	5	
0.0010700000000000002	0.0010700000000000002	0.0	5	
0.0010600000000000002	0.0010900000000000003	2.83018867924529	4	
0.0010600000000000002	0.0010900000000000003	2.83018867924529	4	
