simAU
Inner planet mass	Outer planet mass	Percent Difference	Distance
0.006459999999999903	0.008669999999999813	34.21052631578859	0.13516464147013427	
0.006319999999999909	0.008709999999999812	37.81645569620154	0.12828282828282828	
0.005439999999999945	0.008399999999999824	54.411764705880685	0.16744084278445925	
0.006269999999999911	0.008579999999999817	36.84210526315692	0.14057211088362487	
0.0062099999999999135	0.008629999999999815	38.96940418679445	0.14444444444444446	
0.006129999999999917	0.007989999999999841	30.342577487764267	0.13103706971044482	
0.006109999999999918	0.008859999999999806	45.00818330605442	0.14244021294130646	
0.0057699999999999314	0.00776999999999985	34.662045060657576	0.18908143891965618	
0.006179999999999915	0.008059999999999838	30.42071197410921	0.14521964333909262	
0.005999999999999922	0.007629999999999856	27.16666666666591	0.15252525252525254	
0.006309999999999909	0.007849999999999847	24.405705229793334	0.1484848484848485	
0.0067999999999998895	0.007699999999999853	13.235294117646735	0.17351936982146643	
