simAU
Inner planet mass	Outer planet mass	Percent Difference	Distance
3.180000000000001e-07	3.150000000000001e-07	0.9433962264150983	0.12424242424242425	
3.090000000000001e-07	3.300000000000002e-07	6.796116504854398	0.10816871777305564	
3.120000000000001e-07	3.2100000000000013e-07	2.884615384615397	0.11616161616161616	
3.090000000000001e-07	3.120000000000001e-07	0.9708737864077711	0.11431418309001973	
3.150000000000001e-07	3.150000000000001e-07	0.0	0.11292432346572341	
3.0600000000000007e-07	3.180000000000001e-07	3.9215686274509975	0.12828282828282828	
3.2400000000000015e-07	3.150000000000001e-07	2.7777777777777892	0.10656022367666107	
3.150000000000001e-07	3.0600000000000007e-07	2.857142857142869	0.11212121212121212	
3.090000000000001e-07	3.150000000000001e-07	1.9417475728155422	0.12778127834700254	
3.150000000000001e-07	3.150000000000001e-07	0.0	0.1182396075591909	
3.150000000000001e-07	3.150000000000001e-07	0.0	0.12114137285547598	
3.180000000000001e-07	3.2100000000000013e-07	0.9433962264150983	0.10727659828951441	
3.090000000000001e-07	3.120000000000001e-07	0.9708737864077711	0.12514649491351945	
3.150000000000001e-07	3.150000000000001e-07	0.0	0.1202020202020202	
3.180000000000001e-07	3.2100000000000013e-07	0.9433962264150983	0.10808080808080808	
3.150000000000001e-07	3.180000000000001e-07	0.9523809523809564	0.12365218608121753	
3.150000000000001e-07	3.0600000000000007e-07	2.857142857142869	0.11911384251964328	
3.120000000000001e-07	3.150000000000001e-07	0.9615384615384656	0.1467523221730945	
3.180000000000001e-07	3.2400000000000015e-07	1.8867924528301967	0.1479727244598282	
3.120000000000001e-07	3.150000000000001e-07	0.9615384615384656	0.15340366443789158	
3.2100000000000013e-07	3.120000000000001e-07	2.8037383177570208	0.10404040404040404	
3.150000000000001e-07	3.150000000000001e-07	0.0	0.14057211088362487	
3.180000000000001e-07	3.180000000000001e-07	0.0	0.16744084278445925	
3.120000000000001e-07	3.180000000000001e-07	1.9230769230769311	0.143237083856131	
3.120000000000001e-07	3.180000000000001e-07	1.9230769230769311	0.17592106959680257	
3.150000000000001e-07	3.150000000000001e-07	0.0	0.13425290262178388	
3.120000000000001e-07	3.2100000000000013e-07	2.884615384615397	0.15252525252525254	
3.180000000000001e-07	3.090000000000001e-07	2.830188679245295	0.19292929292929295	
3.150000000000001e-07	3.120000000000001e-07	0.9523809523809564	0.10931035330127936	
3.150000000000001e-07	3.150000000000001e-07	0.0	0.13821937034197182	
3.120000000000001e-07	3.120000000000001e-07	0.0	0.17925618986228659	
3.120000000000001e-07	3.2700000000000016e-07	4.807692307692328	0.18888888888888888	
3.090000000000001e-07	3.2100000000000013e-07	3.8834951456310844	0.1686868686868687	
3.120000000000001e-07	3.150000000000001e-07	0.9615384615384656	0.1484848484848485	
3.120000000000001e-07	3.2400000000000015e-07	3.8461538461538622	0.18484848484848487	
3.120000000000001e-07	3.180000000000001e-07	1.9230769230769311	0.17676767676767677	
3.120000000000001e-07	3.2100000000000013e-07	2.884615384615397	0.19229994270765446	
3.180000000000001e-07	3.150000000000001e-07	0.9433962264150983	0.17351936982146643	
3.180000000000001e-07	3.180000000000001e-07	0.0	0.11082332935251626	
3.180000000000001e-07	3.180000000000001e-07	0.0	0.16915381116229844	
3.180000000000001e-07	3.2400000000000015e-07	1.8867924528301967	0.1497939557845947	
3.150000000000001e-07	3.2400000000000015e-07	2.857142857142869	0.16528722546144864	
3.180000000000001e-07	3.120000000000001e-07	1.8867924528301967	0.15874010519681994	
3.150000000000001e-07	3.150000000000001e-07	0.0	0.15280501503977428	
3.150000000000001e-07	3.150000000000001e-07	0.0	0.13103706971044482	
3.150000000000001e-07	3.300000000000002e-07	4.761904761904781	0.22121212121212122	
3.120000000000001e-07	3.180000000000001e-07	1.9230769230769311	0.1808080808080808	
3.180000000000001e-07	3.2100000000000013e-07	0.9433962264150983	0.13679807573413577	
3.180000000000001e-07	3.090000000000001e-07	2.830188679245295	0.13636363636363635	
