simAU
Inner planet mass	Outer planet mass	Percent Difference	Distance
6.321000000000001e-05	0.0	100.0	0.10656022367666107	
8.849399999999955e-05	0.00010877999999999914	22.923588039866768	0.12114137285547598	
0.0001108379999999991	0.00010025399999999931	9.549071618037022	0.1	
9.995999999999932e-05	9.760799999999937e-05	2.3529411764705572	0.10404040404040404	
9.790199999999936e-05	0.00010407599999999924	6.3063063063062215	0.11212121212121212	
8.761199999999957e-05	9.672599999999939e-05	10.402684563758232	0.11616161616161616	
9.760799999999937e-05	9.290399999999946e-05	4.81927710843367	0.10931035330127936	
9.966599999999933e-05	0.00010348799999999925	3.83480825958697	0.10816871777305564	
8.349599999999965e-05	9.937199999999933e-05	19.014084507041954	0.1182396075591909	
8.525999999999961e-05	9.525599999999941e-05	11.724137931034303	0.12365218608121753	
8.819999999999956e-05	9.231599999999947e-05	4.666666666666597	0.12828282828282828	
9.790199999999936e-05	9.907799999999934e-05	1.201201201201185	0.11911384251964328	
9.848999999999935e-05	9.731399999999937e-05	1.1940298507462528	0.1160397208403195	
8.849399999999955e-05	8.731799999999957e-05	1.3289036544850301	0.12514649491351945	
9.437399999999943e-05	9.790199999999936e-05	3.7383177570092934	0.11292432346572341	
8.408399999999964e-05	8.290799999999966e-05	1.3986013986013768	0.10727659828951441	
8.878799999999954e-05	9.172799999999948e-05	3.3112582781456465	0.12778127834700254	
8.908199999999954e-05	9.055199999999951e-05	1.6501650165016257	0.12424242424242425	
9.172799999999948e-05	7.996799999999972e-05	12.820512820512636	0.11082332935251626	
8.966999999999953e-05	8.819999999999956e-05	1.6393442622950578	0.10808080808080808	
9.407999999999944e-05	0.0001008419999999993	7.1874999999999	0.11431418309001973	
9.290399999999946e-05	8.08499999999997e-05	12.974683544303614	0.12684342882037156
9.907799999999934e-05	9.878399999999934e-05	0.2967359050445065	0.13103706971044482	
8.555399999999961e-05	9.966599999999933e-05	16.49484536082449	0.13821937034197182	
7.790999999999976e-05	9.525599999999941e-05	22.26415094339585	0.1479727244598282	
9.290399999999946e-05	8.555399999999961e-05	7.91139240506318	0.13636363636363635	
7.349999999999985e-05	9.055199999999951e-05	23.199999999999584	0.13679807573413577	
8.231999999999967e-05	8.555399999999961e-05	3.928571428571366	0.13425290262178388	
7.496999999999982e-05	7.526399999999981e-05	0.3921568627450912	0.14244021294130646	
8.58479999999996e-05	8.08499999999997e-05	5.821917808219089	0.13232323232323234	
7.702799999999978e-05	8.790599999999956e-05	14.122137404579913	0.15656565656565657	
7.379399999999984e-05	8.026199999999971e-05	8.764940239043668	0.143237083856131	
7.349999999999985e-05	8.026199999999971e-05	9.199999999999836	0.1497939557845947	
7.673399999999978e-05	9.055199999999951e-05	18.007662835248734	0.14444444444444446	
7.11479999999999e-05	7.879199999999974e-05	10.743801652892364	0.14040404040404042	
7.202999999999988e-05	8.143799999999969e-05	13.06122448979568	0.15205504988933502	
6.967799999999992e-05	8.908199999999954e-05	27.84810126582226	0.15280501503977428	
6.820799999999995e-05	7.908599999999974e-05	15.948275862068659	0.1467523221730945	
6.850199999999995e-05	7.58519999999998e-05	10.729613733905373	0.15108808205161317	
8.819999999999956e-05	9.08459999999995e-05	2.999999999999955	0.15252525252525254	
7.144199999999989e-05	7.732199999999977e-05	8.230452674896968	0.14057211088362487	
8.525999999999961e-05	8.908199999999954e-05	4.4827586206895855	0.15340366443789158	
7.58519999999998e-05	7.702799999999978e-05	1.5503875968991978	0.14521964333909262	
9.025799999999951e-05	8.996399999999952e-05	0.32573289902279656	0.13516464147013427	
7.555799999999981e-05	8.467199999999963e-05	12.062256809338312	0.1484848484848485	
7.261799999999987e-05	8.261399999999967e-05	13.765182186234567	0.15874010519681994	
7.408799999999984e-05	8.261399999999967e-05	11.507936507936304	0.1662119122464687	
6.11520000000001e-05	8.61419999999996e-05	40.86538461538374	0.16744084278445925	
6.908999999999994e-05	8.643599999999959e-05	25.106382978722923	0.1606060606060606	
7.643999999999979e-05	9.11399999999995e-05	19.2307692307689	0.16456623286043165	
5.8506000000000093e-05	7.732199999999977e-05	32.1608040200999	0.17170713638299978	
4.410000000000005e-05	0.00010819199999999916	145.33333333333113	0.20505050505050504	
5.174400000000007e-05	8.437799999999963e-05	63.06818181818088	0.1806760501137917	
5.145000000000007e-05	8.849399999999955e-05	71.99999999999889	0.18420157493201933	
4.5864000000000054e-05	9.937199999999933e-05	116.66666666666497	0.20800838230519042	
